distance,alpha,order,pdet,eps,eps_err
33,0.2513,17,0.14514065625,0.0001267844545579,1.132947165088562e-05
35,0.0,18,0.1020884411764705,3.004418751362259e-05,5.489255008616352e-06
35,0.0251,18,0.1308651764705882,5.01229057618402e-05,7.097000490042406e-06
35,0.0503,18,0.1285939411764705,5.01229057618402e-05,7.097000490042406e-06
35,0.0754,18,0.132568,5.01229057618402e-05,7.097000490042406e-06
35,0.1005,18,0.1270097058823529,4.7108577943655305e-05,6.879281932339069e-06
35,0.1257,18,0.1317479117647058,5.9171236128918725e-05,7.714415074834564e-06
35,0.1508,18,0.1320789117647058,7.024121507920311e-05,8.409640059815438e-06
35,0.1759,18,0.1363391764705882,7.326238596305767e-05,8.58985298946392e-06
35,0.2011,18,0.1333065882352941,5.9171236128918725e-05,7.714415074834564e-06
35,0.2262,18,0.1405751470588235,8.838167443103728e-05,9.441602505497343e-06
35,0.2513,18,0.1450582647058823,0.0001186876367201,1.095741443495954e-05
37,0.0,19,0.1031909166666666,2.8038487141168744e-05,5.302347321796524e-06
37,0.0251,19,0.1306195277777778,4.7108577943655305e-05,6.879281932339069e-06
37,0.0503,19,0.1284044999999999,4.007860759475124e-05,6.34309352213174e-06
37,0.0754,19,0.1322856666666667,4.7108577943655305e-05,6.879281932339069e-06
37,0.1005,19,0.1267807222222222,4.409514039127593e-05,6.654645082697596e-06
37,0.1257,19,0.1319632777777777,4.007860759475124e-05,6.34309352213174e-06
37,0.1508,19,0.1322265833333333,4.7108577943655305e-05,6.879281932339069e-06
37,0.1759,19,0.1362082499999999,6.822759805258372e-05,8.287411832655566e-06
37,0.2011,19,0.1327933055555555,7.124817264148042e-05,8.470119344826751e-06
37,0.2262,19,0.1404353888888889,6.923435688954704e-05,8.348740645444482e-06
37,0.2513,19,0.1445581666666666,0.0001025132542396,1.0175442414091352e-05
39,0.0,20,0.1040837368421052,1.7014176908802803e-05,4.128230682504938e-06
39,0.0251,20,0.1310274736842105,4.208667635280383e-05,6.500690311126255e-06
39,0.0503,20,0.1286413947368421,3.807093395996608e-05,6.181576090589533e-06
39,0.0754,20,0.1326395789473684,4.1082592573571386e-05,6.42236378517022e-06
39,0.1005,20,0.1265971052631579,3.807093395996608e-05,6.181576090589533e-06
39,0.1257,20,0.1324514210526315,3.807093395996608e-05,6.181576090589533e-06
39,0.1508,20,0.1323887105263158,3.506016402032852e-05,5.931245832657248e-06
39,0.1759,20,0.1368808157894737,5.4143395296080143e-05,7.377586388872859e-06
39,0.2011,20,0.1337631315789473,5.01229057618402e-05,7.097000490042406e-06
39,0.2262,20,0.1412930526315789,6.218913033051443e-05,7.909856965426745e-06
39,0.2513,20,0.1451077368421052,7.729200594946972e-05,8.824652258119436e-06
41,0.0,21,0.1061001249999999,1.501103592693731e-05,3.8772303191370485e-06
