distance,alpha,order,pdet,eps,eps_err
21,0.7441,11,0.23904625,0.003296373545787268,6.801809466407817e-05
21,0.8267,11,0.2646452,0.005610548272953264,0.00010109921247665682
21,0.9094,11,0.31199030000000005,0.010238826553294333,0.00018216327198885898
21,0.9921,11,0.3256688,0.01510128508623021,0.0003102837839884146
21,1.0748,11,0.36866340000000003,0.032751045444232796,0.0019538823796332785
21,1.1574,11,0.3826024,0.03834936326159771,0.003528437076597163
21,1.2401,11,0.41198144999999997,0.05682604514289996,0.02611420051783776
21,1.3228,11,0.43614664999999997,0.5,0.0
21,1.4054,11,0.4514314,0.05399442933960813,0.019113445227103218
21,1.4881,11,0.4662515,0.04180950173580128,0.005101787074051235
21,1.5708,11,0.4730156,0.04749833391627312,0.009410576437162888
23,0.0,12,0.10001172727272728,3.3053477506761464e-05,5.758444851687523e-06
23,0.0827,12,0.10719018181818182,2.7035784783135952e-05,5.206420395939719e-06
23,0.1653,12,0.10935445454545453,3.3053477506761464e-05,5.758444851687523e-06
23,0.248,12,0.12714522727272726,8.233127008883123e-05,9.110016645502465e-06
23,0.3307,12,0.11170509090909092,0.00013792808256657407,1.1823303953885732e-05
23,0.4134,12,0.14108431818181816,0.000281857869980473,1.7020894229807823e-05
23,0.496,12,0.15668859090909093,0.0004885128774345104,2.2637015081295384e-05
23,0.5787,12,0.21240322727272726,0.0011214728396912177,3.5399634121580086e-05
23,0.6614,12,0.206082,0.001783295390032802,4.6173686529786484e-05
23,0.7441,12,0.23800836363636363,0.00277487082320349,6.067737967130381e-05
23,0.8267,12,0.2641571818181818,0.00493485587786513,9.118564115981169e-05
23,0.9094,12,0.31028995454545455,0.00883935309252043,0.0001545672943486922
23,0.9921,12,0.32463413636363636,0.013506623815359997,0.00026165458653469175
23,1.0748,12,0.3682298181818182,0.03374073363081742,0.002168044133682832
23,1.1574,12,0.3824721818181819,0.03567299427797899,0.002657721490708737
23,1.2401,12,0.41180631818181823,0.04673243929907883,0.0086621564924008
23,1.3228,12,0.43556049999999996,0.5,0.0
23,1.4054,12,0.45105886363636366,0.04225278387140757,0.0053496275208777914
23,1.4881,12,0.4661834545454545,0.5,0.0
23,1.5708,12,0.47271813636363635,0.5,0.0
25,0.0,13,0.09975016666666667,3.405677143197838e-05,5.845471250706947e-06
25,0.0827,13,0.10550029166666666,1.3008288111959754e-05,3.60897717754199e-06
25,0.1653,13,0.10804820833333334,2.9041288044817648e-05,5.39659671942611e-06
25,0.248,13,0.12646533333333332,5.6154234322203234e-05,7.514070320544064e-06
25,0.3307,13,0.11182404166666665,0.00010049325828670463,1.0073700845882593e-05
25,0.4134,13,0.1402034166666667,0.00026337036507928513,1.64383215935467e-05
25,0.496,13,0.15580475,0.00036443249449358284,1.9432809094623893e-05
25,0.5787,13,0.21121366666666666,0.0008450648245206249,3.0305308837315068e-05
25,0.6614,13,0.20524383333333335,0.0013964158364291879,4.005611250033163e-05
25,0.7441,13,0.23779558333333334,0.0022888766434610575,5.370743024638545e-05
25,0.8267,13,0.26349208333333335,0.004347451642950473,8.278384626482259e-05
25,0.9094,13,0.3099550833333333,0.007698879969527339,0.00013427714490795247
25,0.9921,13,0.32408000000000003,0.012628343912060414,0.00023787938502270873
25,1.0748,13,0.36741425,0.029267779295071683,0.0013569718745884331
25,1.1574,13,0.3819945,0.0349493780127893,0.0024623461720674894
25,1.2401,13,0.41144525,0.053217602430898736,0.017551156436061446
25,1.3228,13,0.43485120833333335,0.04974813362089192,0.012014025522043824
25,1.4054,13,0.4503540833333332,0.055780847085690255,0.023267350401796758
25,1.4881,13,0.4659767083333333,0.04974813362089192,0.012014025522043824
25,1.5708,13,0.4725505833333334,0.04637203605605,0.00833127013684123
